order_id,create_ts,sku_list,waiting_time
O01839,53686.60362915375,"[1, 272, 1, 1, 4, 446, 338]",10800
O01840,53702.205061418084,"[836, 1, 907, 1, 53, 17, 21, 2]",21600
O01841,53720.01174009726,"[794, 1, 68, 8]",10800
O01842,53868.099488516484,"[13, 6, 30, 1, 783, 3, 1, 50]",10800
O01843,53868.91621972861,"[1, 1, 50, 36, 4, 7, 12, 415, 11, 1]",10800
O01844,53903.63744922673,"[1, 158, 4, 1, 4, 7, 1]",21600
O01845,53905.381110155264,"[656, 48, 2, 982]",21600
O01846,53910.40191985309,"[5, 259, 1, 40, 2, 6, 6]",21600
O01847,53912.616177631404,"[7, 4, 3, 408, 34, 394, 185, 502]",10800
O01848,53983.89963346735,"[1, 685, 1, 188, 10, 705, 17, 1, 2]",21600
O01849,54026.44371123478,"[17, 8, 4, 2, 731, 705, 7, 1, 2, 2]",21600
O01850,54055.1653019419,"[148, 263, 726, 1, 277, 1, 62]",21600
O01851,54179.46981275674,"[60, 3, 80, 1, 78, 964, 348]",43200
O01852,54214.53402800294,"[9, 4, 410, 15]",21600
O01853,54255.87175071758,"[11, 4, 20, 184, 1, 945, 9, 2, 1]",21600
O01854,54306.976797330324,"[2, 2, 132, 1, 15, 258, 2]",10800
O01855,54307.34346775071,"[7, 52, 6, 24, 1, 1, 8, 67, 6, 412, 95, 10, 988]",21600
O01856,54321.61553996288,"[739, 1, 61, 957, 2, 3, 12, 2]",21600
O01857,54323.75852581857,"[13, 1, 1, 3, 354, 1, 622, 1, 12, 59]",21600
O01858,54326.1211996576,"[64, 1, 523, 3, 256, 813, 9]",21600
O01859,54374.41438393239,"[19, 2, 1, 51, 2, 385]",21600
O01860,54428.61009719866,"[4, 2, 5, 2, 7, 1, 1]",21600
O01861,54441.16241241114,"[2, 14, 12, 1, 1]",21600
O01862,54501.208476757,"[1, 702, 128, 149, 2, 218, 1, 918]",43200
O01863,54517.05016312841,"[509, 65, 832, 488, 11, 58, 18, 451, 1]",21600
O01864,54531.594358388385,"[9, 4, 4, 2, 746, 1, 216, 855]",21600
O01865,54642.79131161525,"[1, 544, 440, 275]",10800
O01866,54664.420487736694,"[97, 333, 3, 669]",21600
O01867,54695.62388101748,"[5, 73, 539, 1, 287, 316, 29, 4, 4]",21600
O01868,54745.86551314074,"[1, 1, 1, 909, 2]",21600
O01869,54757.951023450434,"[400, 661, 2, 2, 20, 1, 1, 4, 138]",43200
O01870,54764.448348309204,"[5, 596, 3, 4, 92, 1, 607, 616, 1]",21600
O01871,54764.89861338444,"[3, 5, 85, 1, 563, 876]",10800
O01872,54802.858738783245,"[159, 7, 303, 43, 1, 917, 1, 949, 257]",10800
O01873,54825.345545435004,"[2, 2, 11, 14, 66, 452, 4, 56, 1, 5, 5, 94]",43200
O01874,54831.13089676496,"[26, 1, 37, 20, 132, 95, 2, 243, 125]",43200
O01875,54871.48024254494,"[558, 103, 11, 115, 1]",10800
O01876,54877.77063077884,"[1, 1, 96, 400, 436, 4, 3, 2]",10800
O01877,54939.149060157295,"[16, 2, 6, 32, 16, 50, 2]",21600
O01878,54992.368670085976,"[1, 886, 4, 385, 2, 4, 567, 3, 4]",21600
O01879,55019.74813610906,"[1, 13, 209, 5, 1, 260, 233, 51, 6, 682, 1]",21600
O01880,55045.51946181745,"[51, 47, 2, 581, 455, 939, 604, 59, 919]",10800
O01881,55055.369962319695,"[24, 43, 1, 12, 107, 67, 18]",43200
O01882,55064.45533362312,"[1, 36, 20, 5, 951, 5, 590, 381]",43200
O01883,55070.37817966661,"[404, 1, 77, 2, 28, 630, 10, 1]",43200
O01884,55072.91118189839,"[31, 543, 2, 213, 16, 15, 1, 822, 1]",21600
O01885,55077.97826303664,"[1, 81, 4, 2, 3, 1, 23, 39]",43200
O01886,55095.596451241174,"[26, 124, 1, 6, 17, 4]",43200
O01887,55160.38861686226,"[589, 1, 6, 21, 48, 2, 16, 2]",10800
O01888,55183.57718578741,"[85, 29, 34, 2, 1, 42, 1]",21600
O01889,55264.034629918555,"[17, 1, 529, 2, 2, 1, 595]",10800
O01890,55291.896136443145,"[14, 1, 942, 1, 532, 43, 10]",10800
O01891,55298.24086826229,"[1, 354, 103, 548, 1, 77, 1, 14, 95, 780, 750]",10800
O01892,55328.352915758755,"[15, 7, 111, 1, 1, 32, 98, 692, 1, 320, 23]",43200
O01893,55386.02324936912,"[3, 2, 3, 882, 523, 1, 1, 4]",21600
O01894,55391.17096443,"[2, 17, 5, 531, 2]",21600
O01895,55409.888705943726,"[1, 78, 2, 14]",43200
O01896,55411.482945229356,"[42, 2, 253, 3, 126, 12, 31, 1]",43200
O01897,55489.565418813785,"[10, 1, 1, 147, 342, 1, 90, 6]",43200
O01898,55515.36389292839,"[78, 820, 140, 951, 2, 2]",10800
O01899,55542.8719423828,"[2, 1, 2, 221, 4, 12, 3]",43200
O01900,55543.88928454347,[3],21600
O01901,55571.5158449296,"[5, 11, 1, 2, 6, 86, 510]",21600
O01902,55588.36790054652,"[1, 17, 635, 2, 594, 9, 129, 63]",21600
O01903,55618.79983643599,"[64, 1, 1, 17, 488]",21600
O01904,55647.476074269216,"[1, 18, 3, 4, 1, 127, 1]",10800
O01905,55649.53419784187,"[12, 3, 10, 1, 92, 59, 841, 3, 9]",21600
O01906,55743.57736930979,"[224, 125, 13, 2]",21600
O01907,55843.06830966822,"[1, 1, 85, 424, 1]",21600
O01908,55866.428199335074,"[9, 8, 4, 119, 2, 10]",21600
O01909,55871.58254329949,"[781, 2, 638, 4, 79, 44, 2, 812, 2]",21600
O01910,55898.31990879824,"[422, 1, 481, 109, 15]",43200
O01911,56004.18377702699,"[1, 9, 152, 1, 869, 3, 2, 824, 279, 26]",21600
O01912,56059.05438639903,"[51, 2, 4, 841, 913, 5, 87, 851, 122]",21600
O01913,56098.24107882834,"[9, 1, 110, 1, 2]",21600
O01914,56137.55146138729,"[6, 93, 15, 584, 178, 2, 14, 659, 135]",10800
O01915,56145.90381397679,"[839, 874, 10, 440, 57, 3, 13, 40]",10800
O01916,56170.25496374745,"[123, 234, 35, 650, 23, 19, 317, 1]",10800
O01917,56180.34082161199,"[3, 1, 5, 141, 75, 29, 1, 427, 792]",21600
O01918,56192.0115180911,"[748, 2, 12, 1, 735, 11, 626, 718]",43200
O01919,56216.52624308756,"[12, 3, 1, 1, 1, 36, 1, 581, 755, 18]",10800
O01920,56221.8649960413,"[2, 78, 65, 12, 2, 917, 91, 1, 548, 4]",21600
O01921,56251.15202265095,"[2, 4, 303, 685, 1, 10, 3, 27, 1]",21600
O01922,56286.255746240786,"[35, 322, 18, 1, 619, 475, 3, 240, 736, 102, 2, 1, 10]",21600
O01923,56299.72194450548,"[373, 1, 150, 150, 5, 1, 928, 1]",21600
O01924,56303.29552700386,"[813, 106, 7, 100, 1, 2, 578]",10800
O01925,56318.849265611905,"[539, 136, 51, 13, 5, 302]",21600
O01926,56355.304150333955,"[730, 826, 1, 12, 12, 1, 4]",21600
O01927,56366.5417228901,"[3, 3, 6, 1, 13, 25, 1]",21600
O01928,56376.28467181582,"[555, 333, 10, 273, 14, 449, 174, 1]",21600
O01929,56408.1996531953,"[6, 3, 147, 519, 25, 1]",43200
O01930,56459.780441183946,"[31, 15, 522, 154, 356, 445, 862, 1, 2]",43200
O01931,56463.66049871363,"[960, 13, 474, 392, 985, 7, 93]",21600
O01932,56576.11494199672,"[1, 2, 1, 4, 617, 15]",43200
O01933,56604.81092551496,"[690, 1, 27, 5, 181, 1, 7, 4, 20]",21600
O01934,56620.43799340163,"[737, 5, 304, 585, 37, 57, 8, 107, 106, 128]",21600
O01935,56623.40193031005,"[179, 15, 688, 281, 198, 14, 1, 1]",21600
O01936,56632.91158216949,"[41, 2, 4]",21600
O01937,56699.83025442006,"[40, 24, 1, 3, 2, 770, 881]",21600
O01938,56704.29750271873,"[839, 12, 1, 3, 616, 208]",43200
O01939,56713.875648671565,"[635, 527, 1, 544, 226, 920]",10800
O01940,56728.715606678496,"[1, 434, 787, 12, 125, 86, 14, 1]",10800
O01941,56761.449501281095,"[16, 279, 2, 1, 973]",10800
O01942,56773.33775251968,"[703, 1, 65, 2, 19, 338, 2, 14]",43200
O01943,56781.6960060373,"[475, 658, 11, 37, 8, 212, 1, 9, 4]",43200
O01944,56815.42638630018,"[895, 1, 4, 20, 38, 25, 1, 7]",10800
O01945,56862.25740085013,"[792, 5, 12, 63, 506, 61, 3, 157]",10800
O01946,56890.499691599245,"[968, 156, 553, 96]",10800
O01947,56900.576138017794,"[1, 2, 94, 46]",43200
O01948,56901.20997028838,"[1, 2, 380, 16, 20, 1, 36, 45]",21600
O01949,56930.319292521395,"[9, 16, 1, 1, 155, 10, 7, 409]",43200
O01950,56977.578979839825,"[1, 3, 1, 8, 251]",21600
O01951,56978.72168464924,"[60, 3, 1, 4, 96]",21600
O01952,56980.580800282034,"[22, 2, 1, 425, 1, 17, 832, 31]",43200
O01953,57001.85955798652,"[898, 120, 7, 1, 300]",21600
O01954,57050.85111026112,"[332, 51, 518, 28, 558, 189]",10800
O01955,57051.331646462655,"[61, 379, 37, 2, 1, 1, 4, 6, 416]",21600
O01956,57122.19299559241,"[4, 521, 6, 1, 224, 14, 81, 1]",21600
O01957,57146.66522629268,"[78, 5, 1, 16, 59, 5, 9, 12, 9, 89]",10800
O01958,57166.43866140452,"[1, 126, 2, 21, 1, 1]",10800
O01959,57186.22594419509,"[11, 5, 216, 115, 3, 200, 488, 161, 49]",10800
O01960,57187.896888640884,"[901, 6, 271, 513, 44, 10, 1, 411, 5, 3]",10800
O01961,57204.83036598498,"[2, 270, 5, 162, 4, 17, 1, 97, 522]",21600
O01962,57211.0156042936,"[542, 967, 2, 10, 10, 2]",10800
O01963,57233.344402744115,"[849, 131, 4, 5, 197, 3]",43200
O01964,57288.752590789605,"[1, 1, 136, 1, 3, 53, 577, 12, 2, 484, 13]",21600
O01965,57288.92123089457,"[11, 2, 4, 552, 7, 1, 1, 3, 37, 4]",21600
O01966,57309.312047219355,"[33, 214, 3, 993, 44, 1, 25, 1]",10800
O01967,57333.829870587346,"[14, 38, 723, 80, 1]",21600
O01968,57369.390826695715,"[24, 2, 963, 32, 20, 7, 5, 11, 954, 428, 2, 2]",21600
O01969,57399.964452184875,"[4, 93]",21600
O01970,57424.74416669152,"[2, 4, 21, 255, 112]",21600
O01971,57428.28563408885,"[720, 720, 1, 2, 42]",10800
O01972,57483.10385984475,"[16, 1, 2, 988, 1, 24, 5, 1]",21600
O01973,57499.23512675206,"[4, 2, 10, 3, 8, 3, 204]",43200
O01974,57562.39661035461,"[3, 2, 730, 284, 539, 578, 41, 143, 676, 1]",21600
O01975,57574.22965099663,"[11, 460, 122, 15, 49, 17, 45, 855]",10800
O01976,57598.08414497269,"[31, 34, 2, 221, 1, 1]",21600
O01977,57611.794320257715,"[586, 4, 4, 312]",10800
O01978,57626.88399250713,"[879, 1, 10, 1, 445, 3, 6, 133, 18, 970, 13]",10800
O01979,57702.922408303515,"[959, 662, 143, 114, 421]",43200
O01980,57718.02278313907,"[28, 63, 2, 1, 1, 18, 530]",21600
O01981,57726.30255155721,"[189, 1, 580, 2, 7, 1, 376, 1, 2, 559]",21600
O01982,57899.353829400585,"[51, 3, 5, 4]",21600
O01983,57901.86037678538,"[3, 28, 6, 4, 257, 5, 1, 76]",21600
O01984,57939.23820438339,"[46, 1, 107, 3, 477, 6, 7, 6]",43200
O01985,57949.24042083283,"[34, 796, 131, 13, 9, 15, 848]",21600
O01986,57952.97907808837,"[3, 2, 83, 302, 818, 822, 69, 523, 18, 634]",21600
O01987,57964.7672186549,"[1, 18, 132, 174, 321, 2, 4, 4, 18]",21600
O01988,57992.311654136975,"[173, 3, 922, 30]",21600
O01989,58108.56593162622,"[183, 2, 216, 32, 562, 101]",21600
O01990,58141.00580036984,"[4, 861, 4]",10800
O01991,58219.51035721783,"[5, 47, 1, 1, 739, 37, 1, 309, 1]",21600
O01992,58260.7859902575,"[8, 23, 2, 94, 1, 377, 1, 9, 1]",21600
O01993,58268.11483428346,"[249, 447, 7, 3, 144]",43200
O01994,58269.37180325524,"[423, 3, 541, 161, 12, 3, 700, 43, 3]",21600
O01995,58274.53604758671,"[367, 3, 4, 3, 1, 2, 892]",10800
O01996,58317.500678404394,"[213, 4, 1, 27, 553, 246, 205, 967]",21600
O01997,58343.24792559123,"[2, 7, 735]",21600
O01998,58383.7619227958,"[382, 1, 42, 352, 110, 15, 83, 2]",10800
O01999,58387.79615736027,"[33, 1, 820, 36, 2, 4, 5, 52, 606]",21600
O02000,58445.86743870434,"[17, 6, 1, 131, 1]",21600
O02001,58462.04917239553,"[11, 5, 449, 3, 198, 1, 1, 233]",21600
O02002,58510.21786803529,"[2, 105, 1, 242, 1]",10800
O02003,58519.30470715223,"[10, 158, 587, 3, 1, 1, 476]",21600
O02004,58571.20725925181,"[168, 7, 58, 72, 646, 746, 60, 2]",21600
O02005,58571.950361484975,"[136, 38, 2, 210, 2, 53, 2, 701, 11]",43200
O02006,58589.95562586359,"[1, 647, 305, 113, 789, 20, 13]",10800
O02007,58600.102573417265,"[1, 421, 1, 29, 1]",21600
O02008,58612.759600898826,"[47, 217, 2, 160, 4, 521, 11]",10800
O02009,58634.58220914942,"[2, 2, 2, 1]",21600
O02010,58635.115491894474,"[209, 7, 2, 402, 1, 1, 1, 1, 68, 259]",43200
O02011,58654.411894080054,"[29, 559, 7, 5, 1, 12, 7, 95]",43200
O02012,58686.30958365728,"[396, 515, 3, 813, 474, 358, 6]",21600
O02013,58720.44687834932,"[286, 282, 1, 327]",10800
O02014,58751.72489782479,"[834, 411, 535, 3, 23, 9, 44]",10800
O02015,58786.93652527666,"[875, 30, 1, 10, 23, 75, 1, 10, 66, 30]",21600
O02016,58795.28969380608,"[7, 3, 8]",43200
O02017,58858.80927265774,"[60, 422, 51, 4, 8, 2, 5, 931, 7, 13]",21600
O02018,58887.486936192814,"[21, 6, 31, 1, 75, 1, 186, 6, 1, 432, 637, 10, 9]",10800
O02019,58927.29272480767,"[609, 5, 3, 132, 180, 1]",43200
O02020,58927.48029135454,"[17, 3, 5, 12, 1, 945]",21600
O02021,58965.91612861195,"[3, 243, 2, 198, 35, 574]",21600
O02022,58970.52605819398,"[21, 380, 379, 1, 1, 3, 12]",10800
O02023,58974.14382785782,"[212, 38, 486, 98, 45, 1, 15, 616]",10800
O02024,59009.7910601671,"[2, 1, 3, 1, 9, 4, 135, 1]",43200
O02025,59010.28705034689,"[949, 1, 719, 57]",10800
O02026,59044.95712193515,"[66, 3, 12, 9, 20, 5, 294, 835, 4, 799]",43200
O02027,59075.44628265564,"[530, 107, 79, 7, 12, 2, 1, 7, 2, 2, 2]",10800
O02028,59088.808440447516,"[6, 879, 153, 13, 562, 254, 17]",21600
O02029,59123.963874903304,"[156, 162, 281, 14]",10800
O02030,59170.84092503438,"[10, 456, 1, 3, 3, 20]",43200
O02031,59238.07460644679,"[4, 1, 4, 1, 954, 31]",21600
O02032,59245.480120919754,"[1, 2, 3, 130, 258, 8, 265, 588, 280]",43200
O02033,59259.73057245965,"[4, 8, 1, 359, 2, 6, 1, 5, 1, 2, 255]",21600
O02034,59277.179510384754,"[44, 1, 843, 289, 1, 448, 746, 91, 43, 408, 23, 1, 32]",43200
O02035,59291.90061166331,"[12, 979, 12, 54, 2, 142, 53]",21600
O02036,59311.62054358604,"[896, 1, 12, 2, 1, 2, 10, 107, 1]",21600
O02037,59388.186690346905,"[154, 1, 709, 12, 195, 19, 1, 148]",10800
O02038,59462.013381530065,"[1, 23, 7, 22, 49, 10]",10800
O02039,59518.23911460903,"[2, 1, 61, 232, 9, 489, 354, 2]",21600
O02040,59527.164309409236,"[7, 3, 5, 11, 13, 579]",10800
O02041,59635.41654522053,"[214, 254, 11, 1, 515, 1]",21600
O02042,59701.68082692337,"[865, 15, 438, 3, 2, 31, 485]",43200
O02043,59713.92414469729,"[8, 682, 7, 1, 4, 1, 22]",10800
O02044,59803.88457608683,"[5, 2, 4, 8, 2, 7, 590, 3]",21600
O02045,59813.24153332597,"[439, 1, 20, 1, 1, 1, 8, 710, 23]",21600
O02046,59820.16448478977,"[8, 229, 6, 1, 134, 1, 712, 1, 127]",43200
O02047,59855.7315471127,"[41, 493, 64, 229, 46, 160, 1, 1, 1]",21600
O02048,59939.85569868107,"[163, 25, 1, 10, 5, 154]",21600
O02049,59977.49174383464,"[12, 1, 20, 1, 67, 933, 419]",10800
O02050,59982.654607372904,"[1, 442, 276, 711, 1, 9, 1, 640]",21600
O02051,60003.88306193386,"[3, 833, 4, 13, 2, 40, 562, 536, 1, 368, 1]",21600
O02052,60074.209943473885,"[183, 160, 1, 2, 37, 2, 97, 28, 1, 1, 5]",21600
O02053,60074.51745427021,"[3, 28, 17, 13, 4]",21600
O02054,60094.1191069917,"[1, 1, 495, 53, 1, 25, 12, 427]",10800
O02055,60099.82531913992,"[95, 1, 18, 1, 1, 99, 1, 11, 722]",43200
O02056,60142.34943214531,"[740, 7, 55, 1, 1, 1, 230, 268, 9, 976, 40]",10800
O02057,60181.22737950757,"[2, 2, 12, 217]",21600
O02058,60215.7364585358,"[8, 13, 6, 1, 9, 1, 3, 2]",10800
O02059,60255.735629842646,"[15, 19, 3, 533, 210, 3]",21600
O02060,60259.21973439562,"[16, 61, 19, 1]",21600
O02061,60296.24714559557,"[5, 958, 11, 198, 22, 3, 382, 641]",43200
O02062,60299.99703599522,"[92, 31, 9, 52, 998, 548, 22]",10800
O02063,60311.07865583921,"[294, 3, 6, 377, 7, 389]",21600
O02064,60345.86592329923,"[7, 16, 209, 5, 3]",10800
O02065,60367.39844353313,"[2, 277, 13, 2, 2, 4, 7]",43200
O02066,60405.89310879484,"[1, 72, 2, 10, 4, 694, 13, 1, 602, 4, 1]",21600
O02067,60406.75815961756,"[1, 2, 3, 23, 1, 9, 80]",21600
O02068,60407.455315780695,"[139, 3, 2, 80, 6, 2, 364]",10800
O02069,60421.91294273205,"[10, 15, 49, 8, 6, 24]",21600
O02070,60457.34312674261,"[125, 999, 88, 1, 48, 109, 2, 3, 630, 16, 2]",10800
O02071,60474.09339371973,"[3, 246, 2, 6, 3, 2, 3, 2, 1, 1, 6]",21600
O02072,60488.878077069035,"[175, 3, 1, 1, 16, 2, 53, 277, 1, 9]",21600
O02073,60509.495877894486,"[1, 3, 61, 33, 15]",10800
O02074,60629.89092087134,"[2, 158, 23, 562, 98, 184, 475, 106]",21600
O02075,60657.327360449744,"[58, 443, 5, 89, 47, 3]",10800
O02076,60711.85752667777,"[34, 141, 879, 522, 23, 6]",21600
O02077,60734.61279873361,"[31, 1, 3, 54, 102, 136, 1, 3, 449, 1, 10]",21600
O02078,60788.83099519709,"[3, 2, 51, 2, 481, 67, 330, 2, 1]",21600
O02079,60790.11172184097,"[93, 1, 5, 522, 89, 251, 22, 274, 1]",43200
O02080,60861.46530600722,"[23, 23, 691, 6, 97, 65, 700, 256, 7, 136]",21600
O02081,60922.64238036525,"[112, 744, 19, 14, 1, 8, 2, 407]",21600
O02082,60924.75317889064,"[1, 1, 6, 5, 30, 11]",21600
O02083,60950.30692802981,"[24, 9, 259, 585, 2, 6, 187, 13]",10800
O02084,60967.356285614194,"[12, 127, 626, 1, 4, 2, 9]",10800
O02085,61002.82670042011,"[509, 35, 305, 470, 245, 3, 808]",21600
O02086,61013.70043382175,"[16, 603, 13, 1, 13, 5]",21600
O02087,61042.092461236956,"[487, 2, 171, 587, 1, 8]",21600
O02088,61077.9927505157,"[25, 1, 187, 31, 1, 811, 2]",43200
O02089,61100.53349335458,"[69, 185, 254, 4, 1, 1, 10, 3, 67, 1]",43200
O02090,61113.94417401829,"[174, 1, 103, 12, 70, 9, 256]",10800
O02091,61119.59802742932,"[44, 904, 60, 1, 355, 276]",43200
O02092,61133.08612836164,"[109, 890, 988, 760, 3, 986, 2, 812]",21600
O02093,61158.087863253284,"[151, 368, 3, 8, 1]",21600
O02094,61163.62540761023,"[672, 1, 6, 3, 15, 338, 57]",21600
O02095,61178.52318030278,"[958, 17, 1, 387, 5]",10800
O02096,61180.10711354048,"[33, 3, 4, 3, 76, 854, 2, 1, 5]",10800
O02097,61230.334880047296,"[6, 1, 1, 613, 125, 35, 8]",21600
O02098,61271.245844590456,"[217, 1, 518, 1, 411, 102]",43200
O02099,61281.13675538218,"[828, 551, 1, 47, 198]",21600
O02100,61314.638756993314,"[4, 298, 812, 761, 6, 534, 981, 4]",21600
O02101,61341.27339164442,"[2, 146, 2, 1, 1, 213]",10800
O02102,61353.182534227795,"[4, 31, 266, 30, 2, 3, 1]",10800
O02103,61382.82428334402,"[16, 1, 31, 335, 22, 787, 14]",43200
O02104,61403.04639472365,"[2, 22, 1, 1, 52, 6, 2, 3, 1]",21600
O02105,61404.9881267621,"[1, 15, 95, 50, 3, 1, 10, 164]",21600
O02106,61430.76358779937,"[47, 307, 5, 50, 160, 1, 1, 392, 743, 1, 542]",21600
O02107,61471.41571319355,"[85, 35, 50]",10800
O02108,61476.458916744705,"[356, 6, 33, 1, 311, 7, 547, 1]",10800
O02109,61493.402903188064,"[168, 63, 2, 561, 11, 1]",10800
O02110,61496.30551332738,"[1, 17, 14, 1, 6, 106]",10800
O02111,61506.39138106032,"[2, 186, 804, 337, 1, 1]",10800
O02112,61510.99539362858,"[796, 9, 35, 3, 2, 463, 119, 1, 56]",21600
O02113,61527.82238719031,"[1, 1, 3, 511, 865]",21600
O02114,61543.52914567055,"[2, 197, 400, 17, 15, 282, 441, 527, 123, 1]",21600
O02115,61544.196609199375,"[1, 59, 193, 852, 823, 1, 7, 419, 10, 9]",10800
O02116,61562.872544784215,"[27, 10, 1, 1, 195, 11]",21600
O02117,61620.63282756926,"[87, 1, 1, 1, 55]",10800
O02118,61630.029981457454,"[32, 1, 318, 990, 2, 7, 1]",43200
O02119,61638.02187896235,"[6, 3, 5, 246, 7, 6, 2, 2, 15]",43200
O02120,61657.64617983209,"[2, 486, 6]",43200
O02121,61666.79978227845,"[2, 1, 101, 994, 40]",21600
O02122,61679.81171537173,"[988, 231, 12, 1, 18]",21600
O02123,61743.428382664475,"[2, 937, 616, 19, 64, 3, 1]",21600
O02124,61754.312943941644,"[6, 4, 49, 1, 3, 1, 2, 1, 2, 279]",10800
O02125,61829.22632210072,"[26, 1, 569, 282, 4, 791, 173, 316]",21600
O02126,61836.91782040854,"[950, 184, 736, 16, 2]",21600
O02127,61875.346243517546,"[2, 1, 1, 7, 2]",10800
O02128,61888.27758557864,"[2, 843, 12, 762, 20, 532, 6, 136, 244, 3, 128, 507]",21600
O02129,61926.83163576223,"[509, 631, 236, 12, 1, 86, 1, 5, 268, 56, 4, 26]",21600
O02130,61962.549907153,"[9, 19, 4, 1, 187, 236, 20]",43200
O02131,61969.71055191626,"[39, 67, 22, 498, 4, 14, 473, 2, 16]",21600
O02132,62036.76873020218,"[418, 1, 6, 182, 2, 34, 600, 17, 949, 971, 32, 2]",43200
O02133,62046.48833349832,"[79, 8, 8, 189, 1, 230, 4]",21600
O02134,62048.716285166876,"[269, 243, 9, 76, 7, 78]",21600
O02135,62055.07803154071,"[664, 686, 177, 2, 514, 2, 12, 728, 1]",10800
O02136,62131.23093738562,"[66, 3, 41, 2, 702, 462, 23, 3, 292, 786]",21600
O02137,62131.96905500563,"[1, 803, 127, 10, 177, 1, 794, 187, 696, 30]",21600
O02138,62135.5237838065,"[51, 212, 1, 3]",21600
O02139,62161.531367927906,"[761, 7, 445, 62, 5, 1, 7, 2]",21600
O02140,62162.897990206526,"[1, 1, 359, 138, 39, 1, 6, 992]",10800
O02141,62164.22552517317,"[3, 1, 775, 4, 40, 100, 2, 9]",43200
O02142,62171.26164355419,"[62, 13, 20, 2, 76, 10]",21600
O02143,62184.12842782256,"[111, 89, 14, 923, 6, 424, 16, 11]",21600
O02144,62186.310279764475,"[12, 62, 819, 2, 1]",10800
O02145,62210.463965719115,"[9, 377, 3, 414, 4, 2, 143]",10800
O02146,62232.634519638064,"[1, 382, 293, 981, 3, 537, 21, 78]",43200
O02147,62314.724742564074,"[1, 1, 15, 39, 461, 100, 756]",21600
O02148,62322.15886923438,"[1, 4, 1, 3, 1, 342, 1]",21600
O02149,62362.2488477282,"[1, 1, 1, 2, 417, 2, 44, 1]",21600
O02150,62393.67748508866,"[548, 810, 114, 42, 27, 216, 1, 503, 650, 7]",21600
O02151,62405.852256178194,"[880, 208, 718, 1, 88, 1, 20, 4]",21600
O02152,62436.97633126524,"[2, 71, 14, 134, 115, 1, 1, 31]",21600
O02153,62488.10543530869,"[1, 1, 82, 1, 13, 11, 2]",21600
O02154,62546.67171945832,"[25, 872, 58, 94, 201, 28, 23, 9]",10800
O02155,62560.28473258218,"[230, 3, 3, 401, 146, 3, 1, 882, 104]",21600
O02156,62615.900793203895,"[8, 2, 1, 3, 21, 10, 1, 47]",21600
O02157,62653.63746352271,"[1, 647, 1, 1]",10800
O02158,62661.708383780904,"[2, 4, 333, 6, 124, 8, 12, 1]",21600
O02159,62677.24929741814,"[897, 2, 504, 3, 4, 118, 29, 2, 539, 9, 749]",21600
O02160,62718.28454783038,"[15, 5, 3, 1, 7, 166, 47, 1]",21600
O02161,62718.59717391781,"[23, 2, 2, 3, 2]",43200
O02162,62752.87162878951,"[1, 1, 11, 9, 11, 75, 14, 65, 7, 45]",21600
O02163,62753.743833569126,"[1, 6, 1, 13, 322, 374, 399]",21600
O02164,62801.49218752536,"[2, 3, 4, 673, 195, 1]",10800
O02165,62825.65851232804,"[117, 56, 23, 7, 4, 6, 9, 4, 415, 10, 464, 113, 509]",21600
O02166,62914.413033560035,"[160, 15, 29, 258, 1, 225, 67, 1]",10800
O02167,62960.99029495647,"[984, 4, 853, 189, 5, 13, 4]",21600
O02168,62971.194520237965,"[2, 41, 728, 7, 7, 14, 2]",43200
O02169,62987.173292202715,"[452, 108, 62, 1, 366]",43200
O02170,63028.26374705904,"[24, 218, 9, 308, 4, 5, 1]",21600
O02171,63063.76122391107,"[322, 442, 18, 7, 36, 524, 4, 8, 797]",43200
O02172,63065.18980297211,"[22, 1, 4, 564, 379, 2, 815, 30]",21600
O02173,63092.54071858172,"[25, 4, 728, 10, 3, 5]",21600
O02174,63093.02296438882,"[1, 105, 937, 7, 3, 37, 282, 630]",10800
O02175,63094.00014769884,"[1, 2, 479, 598, 2, 7, 10, 702, 598]",10800
O02176,63134.529003514006,"[8, 1, 965, 420, 912, 3, 14, 2, 2, 1]",21600
O02177,63205.55926819149,"[1, 64, 812, 94, 25, 80]",21600
O02178,63217.192574484856,"[7, 374, 566, 742, 622, 5]",10800
O02179,63227.328557624634,"[56, 136, 2, 16, 45, 28, 1, 519, 515, 441]",10800
O02180,63291.72211793937,"[510, 279, 83, 73, 106, 46, 1]",21600
O02181,63316.48914649286,"[68, 531, 490, 7, 7, 31]",21600
O02182,63325.9352330007,"[1, 7, 45, 5, 309, 23, 511, 157, 22, 3, 108]",21600
O02183,63347.78612951146,"[976, 1, 10, 5, 1, 214, 110, 8, 2, 3, 386]",10800
O02184,63367.182509070306,"[965, 844, 133, 58]",21600
O02185,63377.687504704605,"[17, 28, 27, 1, 6, 33, 45]",10800
O02186,63388.1993955414,"[616, 8, 1, 20, 272, 1, 7, 32, 362, 371]",21600
O02187,63412.649020299075,"[4, 344, 1, 573, 10, 8, 95, 25, 970, 733]",21600
O02188,63458.104810109064,"[181, 222, 4, 84, 6, 20, 115, 97, 3, 1, 2]",21600
O02189,63466.50337356174,"[3, 1, 1, 8, 2, 2, 210, 1]",10800
O02190,63478.56786231521,"[461, 893, 1, 1, 538, 1, 15, 5, 1, 202]",10800
O02191,63481.4847902795,"[6, 2, 7, 41, 1, 10, 22, 657, 1, 18]",21600
